league,season,date,home_team,away_team,FTHG,FTAG,FTR,home_xg,away_xg,home_elo,away_elo,elo_diff,home_form_l5,home_form_l10,home_finishing_efficiency_l5,home_finishing_efficiency_l10,home_attacking_xg_l5,home_attacking_xg_l10,home_defensive_xg_l5,home_defensive_xg_l10,home_rest_days,away_form_l5,away_form_l10,away_finishing_efficiency_l5,away_finishing_efficiency_l10,away_attacking_xg_l5,away_attacking_xg_l10,away_defensive_xg_l5,away_defensive_xg_l10,away_rest_days,form_diff_l5,form_diff_l10,attack_vs_defense_l5,defense_vs_attack_l5
ENG-Premier League,2526,2026-03-14,Nott'm Forest,Fulham,,,,,,1780.41491699,1802.05895996,-21.6440429700001,2.0,9.0,-1.4463313333333332,-0.4588692857142857,2.1129979999999997,1.4588692857142858,1.8122496666666663,1.9244227142857144,20.0,0.0,7.0,-0.6580233333333333,0.1379131428571429,1.6580233333333332,1.1478011428571426,1.8028733333333333,1.956284285714286,20.0,2.0,2.0,0.3101246666666664,0.15422633333333313
ENG-Premier League,2526,2026-03-14,Sunderland,Brighton,,,,,,1702.13769531,1825.00793457,-122.87023926000006,0.0,6.0,-0.5605095,-0.17896783333333324,0.5605095,1.1789678333333333,2.137865,1.9335835000000003,11.0,1.0,6.0,-0.5491180000000004,-0.34185299999999996,0.882451333333333,1.198995857142857,0.928600666666667,1.2613132857142857,21.0,-1.0,0.0,-0.36809116666666697,1.255413666666667
ENG-Premier League,2526,2026-03-14,Chelsea,Newcastle,,,,,,1925.30371094,1874.52978516,50.7739257799999,7.0,14.0,-0.5452899999999998,-0.5478571428571427,3.211956666666666,2.6907142857142854,1.3763499999999997,1.4446871428571428,21.0,3.0,10.0,-0.8957050000000003,-0.4294960000000002,2.895705,2.000924571428571,1.6697350000000002,1.683182285714286,14.0,4.0,4.0,1.542221666666666,-1.5193550000000002
FRA-Ligue 1,2526,2026-03-14,Angers,Nice,,,,,,1570.98925781,1590.06481934,-19.07556152999996,3.0,10.0,-0.17089,0.22077633333333355,1.17089,1.2792236666666665,0.691991,1.2623681666666668,14.0,2.0,6.0,0.17157850000000008,0.030779166666666653,0.8284215000000005,1.3025541666666667,1.3311760000000004,1.6208636666666667,20.0,1.0,4.0,-0.16028600000000037,-0.13643050000000045
FRA-Ligue 1,2526,2026-03-14,Le Havre,Lyon,,,,,,1566.65551758,1768.59082031,-201.9353027300001,3.0,8.0,1.143179,0.00539466666666677,0.856821,0.8279386666666667,0.51294,1.4862786666666665,14.0,6.0,18.0,0.38300100000000004,0.09942219999999947,0.616999,2.3005778,0.390671,0.9963493999999999,20.0,-3.0,-10.0,0.46615000000000006,-0.10405900000000001
FRA-Ligue 1,2526,2026-03-14,Lorient,Lens,,,,,,1616.08728027,1756.93359375,-140.84631347999994,3.0,11.0,1.222973,0.5956063999999999,0.777027,1.0043935999999998,1.20179,1.1348379999999998,20.0,3.0,15.0,-0.6036699999999999,-0.36373400000000033,1.60367,1.9637339999999994,0.407119,0.6151331999999999,15.0,0.0,-4.0,0.369908,-0.40188
FRA-Ligue 1,2526,2026-03-14,Marseille,Auxerre,,,,,,1738.30224609,1559.32299805,178.9792480399999,1.0,10.0,-0.8086450000000001,-0.12782333333333326,1.8086450000000007,1.9611566666666667,3.2256250000000004,2.268175,22.0,2.0,2.0,-1.0726464999999998,-0.5392413333333334,1.0726464999999996,1.0392413333333335,0.7813860000000001,1.4423206666666666,20.0,-1.0,8.0,1.0272590000000006,2.1529785000000006
FRA-Ligue 1,2526,2026-03-14,Metz,Toulouse,,,,,,1521.32727051,1652.88696289,-131.5596923799999,1.0,2.0,-0.397871,0.5411878000000001,0.397871,0.6588122000000001,1.34676,1.8417439999999998,21.0,0.0,10.0,-0.691991,0.589719333333333,0.691991,1.0769473333333333,1.17089,1.2489593333333333,14.0,1.0,-8.0,-0.773019,0.6547689999999999
FRA-Ligue 1,2526,2026-03-14,Monaco,Brest,,,,,,1681.03063965,1642.77844238,38.25219727000013,1.0,5.0,-0.827302,-0.28962700000000025,0.827302,1.2896269999999999,0.455943,1.034482,14.0,4.0,7.0,0.16494999999999993,-0.08062099999999976,1.83505,1.2806210000000002,1.2009,1.3877262,22.0,-3.0,-2.0,-0.3735980000000001,-1.379107
FRA-Ligue 1,2526,2026-03-14,Paris SG,Nantes,,,,,,1957.35595703,1519.63806152,437.71789550999983,3.0,18.0,0.36922999999999995,0.5302033333333331,4.403405,2.427831428571429,1.354075,1.002039142857143,14.0,0.0,3.0,-0.20178999999999991,-0.20650180000000012,1.20179,1.4065018,0.777027,1.4630416,20.0,3.0,15.0,3.6263780000000003,0.152285
FRA-Ligue 1,2526,2026-03-14,Rennes,Lille,,,,,,1653.82189941,1700.66760254,-46.84570312999995,0.0,7.0,-0.427968,-0.3888056000000002,1.80204,1.6243446666666665,4.17604,1.6728786666666666,14.0,1.0,4.0,-0.390671,0.07877740000000033,0.390671,0.9212225999999999,0.616999,1.8961938000000003,20.0,-1.0,3.0,1.185041,3.785369
FRA-Ligue 1,2526,2026-03-14,Strasbourg,Paris FC,,,,,,1693.69299316,1541.73071289,151.96228027000006,0.0,8.0,0.48706000000000005,-0.06122966666666659,0.51294,1.5612296666666665,0.856821,1.2595745,15.0,2.0,6.0,-0.28934350000000003,-0.06357633333333335,1.2893434999999998,0.8969096666666667,1.9925549999999996,1.3940605000000001,21.0,-2.0,2.0,-1.4796149999999997,-0.4325224999999997
GER-Bundesliga,2526,2026-03-14,Hoffenheim,Wolfsburg,,,,,,1721.77478027,1604.05615234,117.71862793000014,0.0,15.0,-1.6682899999999998,0.3552571666666669,2.66829,2.1447428333333334,6.37827,1.9951696666666667,14.0,0.0,4.0,-1.1869099999999992,-0.4015333333333333,1.6869099999999997,1.4015333333333333,1.5707999999999998,2.205963666666667,21.0,0.0,11.0,1.09749,4.6913599999999995
GER-Bundesliga,2526,2026-03-14,Dortmund,Augsburg,,,,,,1838.93371582,1605.57751465,233.35620117000008,3.0,16.0,0.29399,0.2864166666666668,1.70601,2.5469166666666667,2.02751,1.4428058333333331,14.0,0.0,8.0,-1.35939,-0.1405153333333334,1.35939,1.307182,3.00656,2.5169650000000003,15.0,3.0,8.0,-1.3005499999999999,0.6681199999999998
GER-Bundesliga,2526,2026-03-14,Ein Frankfurt,Heidenheim,,,,,,1666.65637207,1515.38146973,151.27490234000015,1.0,3.0,0.1923484999999998,0.7977651666666666,0.8076515000000004,1.0355681666666667,1.4003500000000002,2.062136666666667,21.0,0.0,2.0,-1.04614,-0.5750216666666667,1.04614,1.5750216666666665,1.55106,2.2594016666666668,14.0,1.0,1.0,-0.7434084999999997,0.35421000000000014
GER-Bundesliga,2526,2026-03-14,Leverkusen,Bayern Munich,,,,,,1811.3359375,1976.04528809,-164.70935059,1.0,10.0,0.25874299999999995,-0.2908678333333334,0.741257,1.7908678333333332,0.783478,1.5872356666666665,14.0,3.0,13.0,-1.3782699999999997,0.45116166666666674,6.37827,3.548838333333333,2.66829,1.8712914999999999,14.0,-2.0,-3.0,-1.9270329999999998,-5.594792
GER-Bundesliga,2526,2026-03-14,Hamburg,FC Koln,,,,,,1583.98303223,1574.85571289,9.127319339999984,4.0,7.0,-0.09801499999999994,-0.2899631666666666,2.098014999999999,1.2899631666666664,1.667624999999999,1.3750504999999997,22.0,0.0,7.0,-0.12166999999999994,-0.3553531666666667,1.12167,1.6886865000000002,3.0577,2.1907866666666664,15.0,4.0,0.0,-0.9596850000000012,0.5459549999999991
ENG-Premier League,2526,2026-03-15,Arsenal,Everton,,,,,,2060.09692383,1822.35644531,237.7404785199999,4.0,12.0,1.0109050000000002,0.1726239999999999,0.9890949999999994,1.684518857142857,1.1193825000000008,0.6633351428571428,21.0,3.0,9.0,-0.609460000000001,-0.2948608333333335,2.1094599999999994,1.4615275,1.8066800000000005,1.3894821666666666,12.0,1.0,3.0,-0.8175850000000011,-0.9900774999999986
ENG-Premier League,2526,2026-03-15,Man United,Aston Villa,,,,,,1878.12097168,1933.72741699,-55.606445310000026,7.0,15.0,0.418284333333333,0.15264014285714295,1.5817156666666667,1.847359857142857,1.2069479999999997,0.9602595714285714,20.0,4.0,11.0,0.38868299999999967,-0.3003781428571428,0.6113170000000001,1.300378142857143,1.1538830000000002,1.078090142857143,16.0,3.0,4.0,0.42783266666666653,0.5956309999999996
ENG-Premier League,2526,2026-03-15,Liverpool,Tottenham,,,,,,1952.64709473,1811.74987793,140.89721680000002,3.0,8.0,-1.1741200000000003,-0.5323995000000002,2.1741199999999994,2.0323995,1.5542769999999986,1.3260693333333335,12.0,1.0,3.0,-0.26001133333333315,-0.2953548571428571,1.2600113333333332,1.5810691428571428,2.223936666666667,1.8065544285714286,21.0,2.0,5.0,-0.04981666666666751,0.2942656666666654
ESP-La Liga,2526,2026-03-15,Alaves,Villarreal,,,,,,1600.39074707,1735.04406738,-134.6533203099998,3.0,7.0,-1.16705,-0.6119464000000001,2.16705,1.6119464000000001,1.49343,1.5862000000000003,10.0,3.0,7.0,2.46075,0.6069001999999999,1.53925,1.1930998,0.744747,1.3391118,10.0,0.0,0.0,1.422303,-0.04581999999999997
ESP-La Liga,2526,2026-03-15,Ath Madrid,Getafe,,,,,,1830.80102539,1605.24279785,225.55822754,1.0,11.0,-0.6204039999999993,0.15410366666666664,0.620404,1.1792296666666666,0.6254640000000009,0.9418335,10.0,4.0,6.0,-0.14288300000000004,0.01944616666666669,1.1428829999999999,0.8138871666666665,1.6342505000000003,1.1585668333333334,10.0,-3.0,5.0,-1.0138465000000003,-0.517418999999999
ESP-La Liga,2526,2026-03-15,Barcelona,Sevilla,,,,,,1938.57006836,1595.36975098,343.2003173800001,6.0,15.0,-1.7960849999999995,-1.7457620000000003,4.796084999999999,3.9457620000000007,0.9249350000000005,1.4739780000000002,10.0,1.0,5.0,-0.10071350000000018,-0.34270300000000015,1.1007135,1.3427030000000002,2.8227249999999997,2.127683333333333,10.0,5.0,10.0,1.9733599999999991,-0.1757784999999994
ESP-La Liga,2526,2026-03-15,Betis,Celta,,,,,,1747.15856934,1687.43505859,59.72351075000006,6.0,10.0,-0.00433400000000056,-0.023884200000000178,1.5043339999999996,1.4238842,1.2561325,1.673931,10.0,1.0,10.0,-0.6459905,-0.08207516666666691,1.1459904999999995,1.748741833333333,0.7511980000000003,1.1720261666666667,10.0,5.0,0.0,0.7531359999999994,0.11014200000000063
ESP-La Liga,2526,2026-03-15,Oviedo,Valencia,,,,,,1542.49707031,1630.55126953,-88.05419921999987,3.0,6.0,,,,,,,10.0,0.0,7.0,-0.7292890000000002,-0.46823733333333317,1.2292890000000005,1.634904,1.6072949999999993,1.3988823333333336,10.0,3.0,-1.0,,
ESP-La Liga,2526,2026-03-15,Girona,Ath Bilbao,,,,,,1608.30773926,1690.70043945,-82.39270018999991,1.0,11.0,-1.6019899999999998,-0.1765267999999997,2.60199,1.5765268,0.958247,1.2089294000000002,10.0,4.0,5.0,0.6662380000000003,-0.18989233333333297,1.8337620000000001,1.856559,1.1005455,1.4204999999999999,10.0,-3.0,6.0,1.5014444999999998,-0.8755150000000002
ESP-La Liga,2526,2026-03-15,Real Madrid,Elche,,,,,,1912.31481934,1581.19250488,331.1223144600001,6.0,18.0,0.3260799999999998,0.0787933333333332,1.6739199999999994,2.4212066666666665,0.8205940000000012,0.9783871666666665,10.0,0.0,2.0,0.03717999999999955,0.3658393333333332,0.9628199999999998,0.967494,4.4411950000000004,3.216585,10.0,6.0,16.0,-2.767275000000001,-0.14222599999999863
ESP-La Liga,2526,2026-03-15,Mallorca,Espanol,,,,,,1621.03234863,1624.94543457,-3.913085940000201,3.0,6.0,-0.027165000000000272,-0.17955883333333342,2.027165,1.6795588333333333,1.8624299999999998,1.823413333333333,10.0,0.0,1.0,0.027146499999999407,-0.5597211666666667,0.9728534999999995,1.3930544999999999,1.4308649999999996,1.9299833333333334,10.0,3.0,5.0,0.5963000000000005,0.8895765000000003
ESP-La Liga,2526,2026-03-15,Vallecano,Levante,,,,,,1605.65222168,1583.8302002,21.82202147999988,0.0,4.0,0.13054299999999985,-0.3201396666666667,0.8694570000000003,1.1534730000000002,1.8353449999999998,1.8274530000000002,10.0,0.0,8.0,1.3846889999999998,0.18470133333333336,0.615311,1.3152986666666666,2.77377,1.6375856666666662,10.0,0.0,-4.0,-1.9043129999999997,1.2200339999999996
ESP-La Liga,2526,2026-03-15,Sociedad,Osasuna,,,,,,1674.51550293,1668.7401123,5.775390629999947,4.0,14.0,0.3211600000000002,0.3273516666666665,1.6788399999999997,1.6726483333333333,0.9901969999999997,1.5242120000000003,10.0,4.0,11.0,0.4314000000000001,0.2798798000000001,1.5686,1.3201202,1.4731139999999994,1.2307632,10.0,0.0,3.0,0.2057260000000003,-0.5784030000000003
GER-Bundesliga,2526,2026-03-15,Werder Bremen,Mainz,,,,,,1620.79553223,1662.87451172,-42.078979490000165,0.0,2.0,-1.12332,-0.45266133333333336,1.12332,1.119328,0.36452,1.371772833333333,15.0,3.0,13.0,-1.00656,-0.5596399999999998,3.00656,2.55964,1.35939,1.9743050000000002,15.0,-3.0,-11.0,-0.23607,-2.6420399999999997
GER-Bundesliga,2526,2026-03-15,Freiburg,Union Berlin,,,,,,1699.19946289,1622.77209473,76.42736816000001,3.0,10.0,-0.15035350000000003,-0.2569848333333335,0.6503535,1.4236515,2.0376749999999997,1.7344825000000001,21.0,1.0,4.0,-0.27118,-0.7950170000000001,1.27118,1.7950169999999999,0.296813,1.3997903333333335,15.0,2.0,6.0,0.35354050000000004,0.7664949999999997
GER-Bundesliga,2526,2026-03-15,Stuttgart,RB Leipzig,,,,,,1747.33569336,1741.92382812,5.411865239999997,3.0,13.0,-0.9323285000000001,-0.3370178333333334,1.9323285000000001,2.5036845000000003,1.2991785000000002,1.4312675,21.0,3.0,10.0,-1.0759599999999996,-0.8267699999999998,2.57596,2.4934366666666663,1.849225,1.80295,22.0,0.0,3.0,0.08310350000000022,-1.2767814999999996
ITA-Serie A,2526,2026-03-15,Como,Roma,,,,,,1736.55407715,1803.15795898,-66.60388183000009,1.0,11.0,-5.96884,-0.4197549999999999,5.96884,2.753088333333333,0.785014,1.0385141666666666,10.0,3.0,13.0,-0.43650600000000017,-0.5566202857142856,1.4365059999999998,1.8423345714285715,0.6278635000000002,0.9190000000000002,10.0,-2.0,-2.0,5.3409765,-0.6514919999999998
ITA-Serie A,2526,2026-03-15,Cremonese,Fiorentina,,,,,,1557.72375488,1645.61462402,-87.89086914000018,0.0,2.0,-0.21248599999999984,-0.5487912857142857,0.7124860000000001,0.9773627142857143,2.65215,2.0558162857142857,10.0,1.0,9.0,-0.04202499999999987,-0.4182414285714288,1.5420249999999998,1.8468128571428573,1.7047949999999998,1.6494545714285713,10.0,-1.0,-7.0,-0.9923089999999998,1.110125
ITA-Serie A,2526,2026-03-15,Inter,Atalanta,,,,,,1935.36364746,1790.18823242,145.17541503999996,6.0,19.0,1.032884999999999,-0.14485,2.467115,2.8591357142857143,0.6158815000000005,0.5614551428571429,10.0,4.0,14.0,-0.9531019999999991,-0.5971923333333333,1.9531019999999994,2.4305256666666666,3.4418230000000003,2.074511333333333,10.0,2.0,5.0,-0.9747080000000001,-1.337220499999999
ITA-Serie A,2526,2026-03-15,Lazio,Milan,,,,,,1721.56140137,1833.3190918,-111.75769042999993,4.0,9.0,1.062343000000001,0.02628628571428573,1.437657,1.1165708571428572,2.3445700000000005,1.7290658571428572,10.0,3.0,12.0,-0.35768999999999984,-0.44612533333333343,3.35769,2.1127920000000002,0.440526,1.4075026666666666,10.0,1.0,-3.0,0.997131,-1.0131199999999994
ITA-Serie A,2526,2026-03-15,Napoli,Lecce,,,,,,1802.6505127,1557.09606934,245.55444336000005,6.0,12.0,0.35298500000000044,0.06075128571428566,2.1470149999999997,1.3678201428571428,1.5683199999999993,1.2836592857142857,10.0,3.0,4.0,-0.3273520000000003,-0.336148,1.3273520000000008,0.7647194285714286,1.6888304999999997,1.7916331428571426,10.0,3.0,8.0,0.4581845,0.24096799999999852
ITA-Serie A,2526,2026-03-15,Pisa,Cagliari,,,,,,1519.54919434,1616.90344238,-97.3542480399999,1.0,4.0,-0.5175025000000001,-0.259692,1.0175025,1.259692,1.1408471500000004,2.164605757142857,10.0,3.0,10.0,0.7027885000000001,0.36019149999999994,1.2972114999999995,1.1398085000000002,1.289536500000001,1.5095953333333334,10.0,-2.0,-6.0,-0.272034000000001,-0.15636434999999915
ITA-Serie A,2526,2026-03-15,Sassuolo,Bologna,,,,,,1616.17126465,1688.95678711,-72.78552246000004,3.0,6.0,0.03754649999999937,-0.41489666666666675,1.4624535000000005,1.0815633333333332,1.7623475,1.8069471666666665,10.0,0.0,4.0,-1.0435530000000006,-0.053999285714285694,1.0435529999999988,1.0539992857142857,1.7753654999999997,1.4377097142857143,10.0,3.0,2.0,-0.3129119999999992,0.7187945000000011
ITA-Serie A,2526,2026-03-15,Torino,Parma,,,,,,1630.54516602,1600.06640625,30.478759769999897,4.0,7.0,-0.24801500000000007,-0.22007128571428575,1.7480149999999999,1.2200712857142857,0.8702469999999998,1.7215382857142856,10.0,3.0,8.0,0.6042810000000003,-0.15368557142857145,0.39571899999999993,0.7251141428571429,2.5829950000000004,2.3551719999999996,10.0,1.0,-1.0,-0.8349800000000005,0.47452799999999984
ITA-Serie A,2526,2026-03-15,Udinese,Juventus,,,,,,1623.22949219,1822.34020996,-199.1107177700001,3.0,10.0,0.2311875,0.09314199999999997,0.7688124999999996,1.1925722857142858,1.427496,1.5839465714285712,10.0,4.0,13.0,-0.18773999999999935,0.34439350000000024,3.18774,2.4889398333333337,0.7036104999999994,0.5536968333333333,10.0,-1.0,-3.0,0.0652020000000002,-1.7602439999999997
ITA-Serie A,2526,2026-03-15,Verona,Genoa,,,,,,1533.97607422,1626.42260742,-92.44653319999998,1.0,3.0,-0.22659864999999993,-0.011318900000000067,0.22659865000000023,0.7256046142857142,1.6213599999999997,1.2199127142857142,10.0,0.0,8.0,0.42115499999999995,0.5603005000000002,1.5788449999999998,1.2730328333333332,1.9821649999999997,1.3571789999999997,10.0,1.0,-5.0,-1.7555663499999996,0.04251499999999986
ENG-Premier League,2526,2026-03-16,Brentford,Wolves,,,,,,1857.94604492,1673.60400391,184.34204101,4.0,10.0,0.26912000000000025,-0.5194960000000001,1.7308800000000004,1.8528293333333334,2.052839999999999,1.7962483333333334,13.0,1.0,2.0,-0.406959,-0.7114216000000001,0.406959,0.9114216000000003,3.69094,2.1847186,13.0,3.0,8.0,-1.9600599999999995,1.6458809999999988
ENG-Premier League,2526,2026-03-20,Bournemouth,Man United,,,,,,1844.31835938,1878.12097168,-33.802612299999964,3.0,11.0,0.5879000000000001,-0.1683659999999998,1.4121,1.9683659999999996,2.33114,1.4028556,6.0,4.0,15.0,0.04923649999999946,0.15264014285714295,1.4507635,1.847359857142857,0.9504319999999994,0.9602595714285714,5.0,-1.0,-4.0,0.4616680000000005,0.8803764999999999
GER-Bundesliga,2526,2026-03-20,RB Leipzig,Hoffenheim,,,,,,1741.92382812,1721.77478027,20.149047849999988,3.0,10.0,-1.0577,-0.8267699999999998,3.0577,2.4934366666666663,1.12167,1.80295,5.0,0.0,12.0,-1.6682899999999998,0.30184860000000024,2.66829,1.6981514000000004,6.37827,2.2276156,6.0,3.0,-2.0,-3.3205699999999996,-1.5466199999999999
ENG-Premier League,2526,2026-03-21,Brighton,Liverpool,,,,,,1825.00793457,1952.64709473,-127.63916015999985,0.0,3.0,-0.6095520000000005,-0.4868785,0.6095519999999995,1.1535451666666665,0.7522710000000004,1.4291070000000001,7.0,3.0,7.0,-2.08172,-0.5751510000000002,3.08172,2.375151,0.693794,1.4509168000000001,6.0,-3.0,-4.0,-0.08424200000000048,-2.3294489999999994
ENG-Premier League,2526,2026-03-21,Fulham,Burnley,,,,,,1802.05895996,1697.41235352,104.64660644000014,0.0,7.0,-1.1270449999999999,0.1379131428571429,1.6270449999999999,1.1478011428571426,1.7825,1.956284285714286,7.0,3.0,5.0,2.308727,0.24802099999999988,0.691273,0.951979,2.1276,2.2435560000000003,7.0,-3.0,2.0,-0.5005550000000003,1.091227
ENG-Premier League,2526,2026-03-21,Man City,Crystal Palace,,,,,,1979.5435791,1793.43347168,186.11010742000008,6.0,11.0,0.4540100000000006,-0.08992916666666662,2.045989999999999,1.7565958333333331,1.1596750000000005,1.4606354999999998,7.0,3.0,5.0,-0.028001999999999305,-0.6967034285714286,1.5280020000000003,1.553846285714286,0.7145354999999993,1.7354707142857142,7.0,3.0,6.0,1.3314544999999995,-0.36832699999999985
ENG-Premier League,2526,2026-03-21,Everton,Chelsea,,,,,,1822.35644531,1925.30371094,-102.94726562999996,0.0,8.0,-1.33114,-0.22719100000000023,2.33114,1.427191,1.4121,1.5247206000000002,6.0,4.0,14.0,-0.9872699999999998,-0.5478571428571427,3.4872699999999996,2.6907142857142854,1.2015999999999996,1.4446871428571428,7.0,-4.0,-6.0,1.1295400000000004,-2.07517
ENG-Premier League,2526,2026-03-21,Leeds,Brentford,,,,,,1785.33105469,1857.94604492,-72.6149902300001,1.0,8.0,0.71052,-0.33911199999999997,1.28948,1.739112,3.21176,1.9131084,7.0,1.0,7.0,-0.8115399999999999,-0.4512032,1.81154,1.4512032000000001,0.78418,1.8542100000000001,5.0,0.0,1.0,0.5053,1.40022
FRA-Ligue 1,2526,2026-03-21,Auxerre,Brest,,,,,,1559.32299805,1642.77844238,-83.45544432999986,1.0,2.0,-1.27393,-0.7453656,1.27393,0.7453656000000002,0.758207,1.5840823999999998,7.0,3.0,7.0,0.16494999999999993,-0.1326234999999997,1.83505,1.3826235000000002,1.2009,1.33740025,7.0,-2.0,-5.0,0.07302999999999993,-1.0768430000000002
FRA-Ligue 1,2526,2026-03-21,Lens,Angers,,,,,,1756.93359375,1570.98925781,185.94433594,3.0,12.0,-0.6036699999999999,-0.47561250000000044,1.60367,1.9756124999999995,0.407119,0.5855634999999999,7.0,3.0,7.0,-0.17089,0.07425760000000023,1.17089,0.9257423999999999,0.691991,1.4617898000000003,7.0,0.0,5.0,0.9116789999999999,-0.763771
FRA-Ligue 1,2526,2026-03-21,Lyon,Monaco,,,,,,1768.59082031,1681.03063965,87.56018066000001,3.0,15.0,0.38300100000000004,0.6143777499999993,0.616999,2.13562225,0.390671,0.8842892499999999,7.0,1.0,5.0,-0.827302,0.04237159999999966,0.827302,1.1576284,0.455943,0.8364444000000001,7.0,2.0,10.0,0.16105599999999998,-0.436631
FRA-Ligue 1,2526,2026-03-21,Marseille,Lille,,,,,,1738.30224609,1700.66760254,37.63464354999997,0.0,7.0,-0.90611,0.05154600000000007,0.90611,1.9484540000000004,4.63077,2.331886,7.0,1.0,1.0,-0.390671,-0.7181502499999995,0.390671,0.9681502499999999,0.616999,1.7430872500000003,7.0,-1.0,6.0,0.289111,4.240099
FRA-Ligue 1,2526,2026-03-21,Nantes,Strasbourg,,,,,,1519.63806152,1693.69299316,-174.05493163999995,0.0,3.0,-0.20178999999999991,-0.44181225000000013,1.20179,1.6918122500000001,0.777027,1.0671445,7.0,0.0,7.0,0.48706000000000005,0.10889400000000009,0.51294,1.691106,0.856821,1.4283152,7.0,0.0,-4.0,0.34496899999999986,0.26408700000000007
FRA-Ligue 1,2526,2026-03-21,Nice,Paris SG,,,,,,1590.06481934,1957.35595703,-367.2911376899999,1.0,6.0,-0.455943,0.1836174,0.455943,1.4163826,0.827302,1.5617924000000003,7.0,3.0,15.0,0.36922999999999995,0.42577999999999977,4.403405,2.5078566666666666,1.354075,1.1084318333333334,7.0,-2.0,-9.0,-0.8981319999999999,-3.5761030000000003
